NOMCCPP	LONGITUDX	LATITUDY
CHORRILLOS	-76,9778064	-12,2058601
CHORRILLOS	-76,9778064	-12,2058601
CHORRILLOS	-76,9778064	-12,2058601
CIUDAD DE DIOS	-76,9533911	-12,1227213
CIUDAD DE DIOS	-76,9533911	-12,1227213
CIUDAD DE DIOS	-76,9533911	-12,1227213
CIUDAD DE DIOS	-76,9533911	-12,1227213
CIUDAD DE DIOS	-76,9533911	-12,1227213
CIUDAD DE DIOS	-76,9533911	-12,1227213
CIUDAD DE DIOS	-76,9533911	-12,1227213
CIUDAD DE DIOS	-76,9533911	-12,1227213
CIUDAD DE DIOS	-76,9533911	-12,1227213
CIUDAD DE DIOS	-76,9533911	-12,1227213
CIUDAD DE DIOS	-76,950712	-12,1204452
CIUDAD DE DIOS	-76,950712	-12,1204452
CIUDAD DE DIOS	-76,950712	-12,1204452
CIUDAD DE DIOS	-76,950712	-12,1204452
CIUDAD DE DIOS	-76,950712	-12,1204452
CIUDAD DE DIOS	-76,950712	-12,1204452
CIUDAD DE DIOS	-76,950712	-12,1204452
CIUDAD DE DIOS	-76,950712	-12,1204452
CIUDAD DE DIOS	-76,950712	-12,1204452
CIUDAD DE DIOS	-76,950712	-12,1204452
CIUDAD DE DIOS	-76,950712	-12,1204452
CIUDAD DE DIOS	-76,9771065	-12,1492327
CIUDAD DE DIOS	-76,9771065	-12,1492327
CIUDAD DE DIOS	-76,9771065	-12,1492327
CIUDAD DE DIOS	-76,9771065	-12,1492327
CIUDAD DE DIOS	-76,9771065	-12,1492327
CIUDAD DE DIOS	-76,9771065	-12,1492327
CIUDAD DE DIOS	-76,9771065	-12,1492327
CIUDAD DE DIOS	-76,9771065	-12,1492327
CIUDAD DE DIOS	-76,9771065	-12,1492327
CIUDAD DE DIOS	-76,9771065	-12,1492327
CIUDAD DE DIOS	-76,9771065	-12,1492327
VILLA MARIA DEL TRIUNFO	-76,9542066	-12,1414835
VILLA MARIA DEL TRIUNFO	-76,9542066	-12,1414835
VILLA MARIA DEL TRIUNFO	-76,9542066	-12,1414835
VILLA MARIA DEL TRIUNFO	-76,9542066	-12,1414835
VILLA MARIA DEL TRIUNFO	-76,9542066	-12,1414835
VILLA MARIA DEL TRIUNFO	-76,9542066	-12,1414835
VILLA MARIA DEL TRIUNFO	-76,9542066	-12,1414835
VILLA MARIA DEL TRIUNFO	-76,9542066	-12,1414835
VILLA MARIA DEL TRIUNFO	-76,9542066	-12,1414835
VILLA MARIA DEL TRIUNFO	-76,9542066	-12,1414835
VILLA MARIA DEL TRIUNFO	-71,5113468	-16,4198702
VILLA MARIA DEL TRIUNFO	-71,5113468	-16,4198702
VILLA MARIA DEL TRIUNFO	-71,5113468	-16,4198702
VILLA MARIA DEL TRIUNFO	-71,5113468	-16,4198702
VILLA MARIA DEL TRIUNFO	-71,5113468	-16,4198702
VILLA MARIA DEL TRIUNFO	-71,5113468	-16,4198702
VILLA MARIA DEL TRIUNFO	-71,5113468	-16,4198702
VILLA MARIA DEL TRIUNFO	-71,5113468	-16,4198702
VILLA MARIA DEL TRIUNFO	-71,5113468	-16,4198702
VILLA MARIA DEL TRIUNFO	-71,5113468	-16,4198702
VILLA MARIA DEL TRIUNFO	-76,9069293	-12,2195408
VILLA MARIA DEL TRIUNFO	-76,9069293	-12,2195408
VILLA MARIA DEL TRIUNFO	-76,9069293	-12,2195408
VILLA MARIA DEL TRIUNFO	-76,9069293	-12,2195408
VILLA MARIA DEL TRIUNFO	-76,9069293	-12,2195408
VILLA MARIA DEL TRIUNFO	-76,9069293	-12,2195408
VILLA MARIA DEL TRIUNFO	-76,9069293	-12,2195408
VILLA MARIA DEL TRIUNFO	-76,9069293	-12,2195408
VILLA MARIA DEL TRIUNFO	-76,9069293	-12,2195408
VILLA MARIA DEL TRIUNFO	-76,9069293	-12,2195408
LURIN	-76,9021541	-12,2366201
LURIN	-76,9021541	-12,2366201
LURIN	-76,9021541	-12,2366201
LURIN	-76,9021541	-12,2366201
LURIN	-76,9021541	-12,2366201
LURIN	-76,9021541	-12,2366201
LURIN	-76,9021541	-12,2366201
LURIN	-76,9021541	-12,2366201
LURIN	-76,9021541	-12,2366201
LURIN	-76,9021541	-12,2366201
SANTA ROSA	-77,1480732	-11,8129548
SANTA ROSA	-77,1480732	-11,8129548
SANTA ROSA	-77,1480732	-11,8129548
SANTA ROSA	-77,1480732	-11,8129548
SANTA ROSA	-77,1480732	-11,8129548
SANTA ROSA	-77,1480732	-11,8129548
SANTA ROSA	-77,1480732	-11,8129548
SANTA ROSA	-77,1480732	-11,8129548
SANTA ROSA	-77,1480732	-11,8129548
SANTA ROSA	-77,1480732	-11,8129548
SANTA ROSA	-77,1480732	-11,8129548
SAN JUAN DE LURIGANCHO	-76,9819213	-11,9352071
SAN JUAN DE LURIGANCHO	-76,9819213	-11,9352071
SAN JUAN DE LURIGANCHO	-76,9819213	-11,9352071
SAN JUAN DE LURIGANCHO	-76,9819213	-11,9352071
SAN JUAN DE LURIGANCHO	-76,9819213	-11,9352071
SAN JUAN DE LURIGANCHO	-76,9819213	-11,9352071
SAN JUAN DE LURIGANCHO	-76,9819213	-11,9352071
SAN JUAN DE LURIGANCHO	-76,9819213	-11,9352071
SAN JUAN DE LURIGANCHO	-76,9819213	-11,9352071
SAN JUAN DE LURIGANCHO	-76,9819213	-11,9352071
PUENTE PIEDRA	-77,0575299	-11,871446
PUENTE PIEDRA	-77,0575299	-11,871446
PUENTE PIEDRA	-77,0575299	-11,871446
PUENTE PIEDRA	-77,0575299	-11,871446
PUENTE PIEDRA	-77,0575299	-11,871446
PUENTE PIEDRA	-77,0575299	-11,871446
PUENTE PIEDRA	-77,0575299	-11,871446
PUENTE PIEDRA	-77,0575299	-11,871446
PUENTE PIEDRA	-77,0575299	-11,871446
PUENTE PIEDRA	-77,0575299	-11,871446
EL AGUSTINO	-77,0014361	-12,040673
EL AGUSTINO	-77,0014361	-12,040673
EL AGUSTINO	-77,0014361	-12,040673
EL AGUSTINO	-77,0014361	-12,040673
EL AGUSTINO	-77,0014361	-12,040673
EL AGUSTINO	-77,0014361	-12,040673
EL AGUSTINO	-77,0014361	-12,040673
EL AGUSTINO	-77,0014361	-12,040673
EL AGUSTINO	-77,0014361	-12,040673
EL AGUSTINO	-77,0014361	-12,040673
PATIVILCA	-77,7719624	-10,6937712
PATIVILCA	-77,7719624	-10,6937712
PATIVILCA	-77,7719624	-10,6937712
PATIVILCA	-77,7719624	-10,6937712
PATIVILCA	-77,7719624	-10,6937712
PATIVILCA	-77,7719624	-10,6937712
PATIVILCA	-77,7719624	-10,6937712
PATIVILCA	-77,7719624	-10,6937712
PATIVILCA	-77,7719624	-10,6937712
PATIVILCA	-77,7719624	-10,6937712
BARRANCA	-77,7606307	-10,7572344
BARRANCA	-77,7606307	-10,7572344
BARRANCA	-77,7606307	-10,7572344
BARRANCA	-77,7606307	-10,7572344
BARRANCA	-77,7606307	-10,7572344
BARRANCA	-77,7606307	-10,7572344
BARRANCA	-77,7606307	-10,7572344
BARRANCA	-77,7606307	-10,7572344
BARRANCA	-77,7606307	-10,7572344
BARRANCA	-77,7606307	-10,7572344
HUACHO	-77,6109068	-11,1058607
HUACHO	-77,6109068	-11,1058607
HUACHO	-77,6109068	-11,1058607
HUACHO	-77,6109068	-11,1058607
HUACHO	-77,6109068	-11,1058607
HUACHO	-77,6109068	-11,1058607
HUACHO	-77,6109068	-11,1058607
HUACHO	-77,6109068	-11,1058607
HUACHO	-77,6109068	-11,1058607
HUACHO	-77,6109068	-11,1058607
HUACHO	-77,611309	-11,1092175
HUACHO	-77,611309	-11,1092175
HUACHO	-77,611309	-11,1092175
HUACHO	-77,611309	-11,1092175
HUACHO	-77,611309	-11,1092175
HUACHO	-77,611309	-11,1092175
HUACHO	-77,611309	-11,1092175
HUACHO	-77,611309	-11,1092175
HUACHO	-77,611309	-11,1092175
HUACHO	-77,611309	-11,1092175
HUACHO	-77,6032475	-11,1039595
HUACHO	-77,6032475	-11,1039595
HUACHO	-77,6032475	-11,1039595
HUACHO	-77,6032475	-11,1039595
HUACHO	-77,6032475	-11,1039595
HUACHO	-77,6032475	-11,1039595
HUACHO	-77,6032475	-11,1039595
HUACHO	-77,6032475	-11,1039595
HUACHO	-77,6032475	-11,1039595
HUACHO	-77,6032475	-11,1039595
HUACHO	-77,6032475	-11,1039595
HUACHO	-77,6077652	-11,1165753
HUACHO	-77,6077652	-11,1165753
HUACHO	-77,6077652	-11,1165753
HUACHO	-77,6077652	-11,1165753
HUACHO	-77,6077652	-11,1165753
HUACHO	-77,6077652	-11,1165753
HUACHO	-77,6077652	-11,1165753
HUACHO	-77,6077652	-11,1165753
HUACHO	-77,6077652	-11,1165753
HUACHO	-77,6077652	-11,1165753
HUACHO	-77,6049955	-11,1258662
HUACHO	-77,6049955	-11,1258662
HUACHO	-77,6049955	-11,1258662
HUACHO	-77,6049955	-11,1258662
HUACHO	-77,6049955	-11,1258662
HUACHO	-77,6049955	-11,1258662
HUACHO	-77,6049955	-11,1258662
HUACHO	-77,6049955	-11,1258662
HUACHO	-77,6049955	-11,1258662
HUACHO	-77,6049955	-11,1258662
HUARAL	-77,2154021	-11,484016
HUARAL	-77,2154021	-11,484016
HUARAL	-77,2154021	-11,484016
HUARAL	-77,2154021	-11,484016
HUARAL	-77,2154021	-11,484016
HUARAL	-77,2154021	-11,484016
HUARAL	-77,2154021	-11,484016
HUARAL	-77,2154021	-11,484016
HUARAL	-77,2154021	-11,484016
HUARAL	-77,2154021	-11,484016
HUARAL	-77,2154021	-11,484016
HUARAL	-77,2158042	-11,494313
HUARAL	-77,2158042	-11,494313
HUARAL	-77,2158042	-11,494313
HUARAL	-77,2158042	-11,494313
HUARAL	-77,2158042	-11,494313
HUARAL	-77,2158042	-11,494313
HUARAL	-77,2158042	-11,494313
HUARAL	-77,2158042	-11,494313
HUARAL	-77,2158042	-11,494313
HUARAL	-77,2158042	-11,494313
HUARAL	-77,2061811	-11,503241
HUARAL	-77,2061811	-11,503241
HUARAL	-77,2061811	-11,503241
HUARAL	-77,2061811	-11,503241
HUARAL	-77,2061811	-11,503241
HUARAL	-77,2061811	-11,503241
HUARAL	-77,2061811	-11,503241
HUARAL	-77,2061811	-11,503241
HUARAL	-77,2061811	-11,503241
HUARAL	-77,2061811	-11,503241
IMPERIAL	-76,3523694	-13,0627254
IMPERIAL	-76,3523694	-13,0627254
IMPERIAL	-76,3523694	-13,0627254
IMPERIAL	-76,3523694	-13,0627254
IMPERIAL	-76,3523694	-13,0627254
IMPERIAL	-76,3523694	-13,0627254
IMPERIAL	-76,3523694	-13,0627254
IMPERIAL	-76,3523694	-13,0627254
IMPERIAL	-76,3523694	-13,0627254
IMPERIAL	-76,3523694	-13,0627254
IMPERIAL	-76,3500148	-13,0615708
IMPERIAL	-76,3500148	-13,0615708
IMPERIAL	-76,3500148	-13,0615708
IMPERIAL	-76,3500148	-13,0615708
IMPERIAL	-76,3500148	-13,0615708
IMPERIAL	-76,3500148	-13,0615708
IMPERIAL	-76,3500148	-13,0615708
IMPERIAL	-76,3500148	-13,0615708
IMPERIAL	-76,3500148	-13,0615708
IMPERIAL	-76,3500148	-13,0615708
LA FLORIDA	-76,283662	-13,0792759
LA FLORIDA	-76,283662	-13,0792759
LA FLORIDA	-76,283662	-13,0792759
LA FLORIDA	-76,283662	-13,0792759
LA FLORIDA	-76,283662	-13,0792759
LA FLORIDA	-76,283662	-13,0792759
LA FLORIDA	-76,283662	-13,0792759
LA FLORIDA	-76,283662	-13,0792759
LA FLORIDA	-76,283662	-13,0792759
LA FLORIDA	-76,283662	-13,0792759
PRIMAVERA	-77,6002678	-11,0067969
PRIMAVERA	-77,6002678	-11,0067969
PRIMAVERA	-77,6002678	-11,0067969
PRIMAVERA	-77,6002678	-11,0067969
PRIMAVERA	-77,6002678	-11,0067969
PRIMAVERA	-77,6002678	-11,0067969
PRIMAVERA	-77,6002678	-11,0067969
PRIMAVERA	-77,6002678	-11,0067969
PRIMAVERA	-77,6002678	-11,0067969
PRIMAVERA	-77,6002678	-11,0067969
PARAISO	-77,5749097	-11,1938703
PARAISO	-77,5749097	-11,1938703
PARAISO	-77,5749097	-11,1938703
PARAISO	-77,5749097	-11,1938703
PARAISO	-77,5749097	-11,1938703
PARAISO	-77,5749097	-11,1938703
PARAISO	-77,5749097	-11,1938703
PARAISO	-77,5749097	-11,1938703
PARAISO	-77,5749097	-11,1938703
PARAISO	-77,5749097	-11,1938703
MATARA	-76,44281	-12,22431
MATARA	-76,44281	-12,22431
MATARA	-76,44281	-12,22431
MATARA	-76,44281	-12,22431
MATARA	-76,44281	-12,22431
CRUCEÑITO	-76,441927	-12,222685
CRUCEÑITO	-76,441927	-12,222685
CRUCEÑITO	-76,441927	-12,222685
CRUCEÑITO	-76,441927	-12,222685
CRUCEÑITO	-76,441927	-12,222685
SANTA ROSA	-76,483813	-12,268685
SANTA ROSA	-76,483813	-12,268685
SANTA ROSA	-76,483813	-12,268685
SANTA ROSA	-76,483813	-12,268685
SANTA ROSA	-76,483813	-12,268685
PAMPA DOLORES	-76,61856667	-12,73111333
PAMPA DOLORES	-76,61856667	-12,73111333
PAMPA DOLORES	-76,61856667	-12,73111333
PAMPA DOLORES	-76,61856667	-12,73111333
PAMPA DOLORES	-76,61856667	-12,73111333
PAMPA DOLORES	-76,61856667	-12,73111333
BUENA VISTA	-76,56007667	-12,78273667
BUENA VISTA	-76,56007667	-12,78273667
BUENA VISTA	-76,56007667	-12,78273667
BUENA VISTA	-76,56007667	-12,78273667
BUENA VISTA	-76,56007667	-12,78273667
BUENA VISTA	-76,56007667	-12,78273667
BUENA VISTA	-76,56007667	-12,78273667
BUENA VISTA	-76,56007667	-12,78273667
BUENA VISTA	-76,56007667	-12,78273667
BUENA VISTA	-76,56007667	-12,78273667
COAYLLO	-76,4578526	-12,7267753
COAYLLO	-76,4578526	-12,7267753
COAYLLO	-76,4578526	-12,7267753
COAYLLO	-76,4578526	-12,7267753
COAYLLO	-76,4578526	-12,7267753
COAYLLO	-76,4578526	-12,7267753
COAYLLO	-76,4578526	-12,7267753
COAYLLO	-76,4578526	-12,7267753
COAYLLO	-76,4578526	-12,7267753
COAYLLO	-76,4578526	-12,7267753
COAYLLO	-76,4578526	-12,7267753
COAYLLO	-76,4578526	-12,7267753
COAYLLO	-76,4578526	-12,7267753
COAYLLO	-76,4578526	-12,7267753
COAYLLO	-76,4578526	-12,7267753
EL TIGRE	-76,40420833	-12,97518167
EL TIGRE	-76,40420833	-12,97518167
EL TIGRE	-76,40420833	-12,97518167
EL TIGRE	-76,40420833	-12,97518167
EL TIGRE	-76,40420833	-12,97518167
CINCO ESQUINAS	-76,38673167	-12,973945
CINCO ESQUINAS	-76,38673167	-12,973945
CINCO ESQUINAS	-76,38673167	-12,973945
CINCO ESQUINAS	-76,38673167	-12,973945
CINCO ESQUINAS	-76,38673167	-12,973945
SANTA LUISA	-76,40855833	-12,98426833
SANTA LUISA	-76,40855833	-12,98426833
SANTA LUISA	-76,40855833	-12,98426833
SANTA LUISA	-76,40855833	-12,98426833
SANTA LUISA	-76,40855833	-12,98426833
SANTA LUISA	-76,40855833	-12,98426833
SANTA LUISA	-76,40855833	-12,98426833
SANTA LUISA	-76,40855833	-12,98426833
PUNCHANA	-73,2489888	-3,7317795
PUNCHANA	-73,2489888	-3,7317795
PUNCHANA	-73,2489888	-3,7317795
PUNCHANA	-73,2489888	-3,7317795
PUNCHANA	-73,2489888	-3,7317795
PUNCHANA	-73,2489888	-3,7317795
PUNCHANA	-73,2489888	-3,7317795
PUNCHANA	-73,2489888	-3,7317795
PUNCHANA	-73,2489888	-3,7317795
PUNCHANA	-73,2489888	-3,7317795
IQUITOS	-73,2625764	-3,7301553
IQUITOS	-73,2625764	-3,7301553
IQUITOS	-73,2625764	-3,7301553
IQUITOS	-73,2625764	-3,7301553
IQUITOS	-73,2625764	-3,7301553
IQUITOS	-73,2625764	-3,7301553
IQUITOS	-73,2625764	-3,7301553
IQUITOS	-73,2625764	-3,7301553
IQUITOS	-73,2625764	-3,7301553
IQUITOS	-73,2625764	-3,7301553
IQUITOS	-73,2519928	-3,7363935
IQUITOS	-73,2519928	-3,7363935
IQUITOS	-73,2519928	-3,7363935
IQUITOS	-73,2519928	-3,7363935
IQUITOS	-73,2519928	-3,7363935
IQUITOS	-73,2519928	-3,7363935
IQUITOS	-73,2519928	-3,7363935
IQUITOS	-73,2519928	-3,7363935
IQUITOS	-73,2519928	-3,7363935
IQUITOS	-73,2519928	-3,7363935
IQUITOS	-73,2519928	-3,7363935
IQUITOS	-73,2519928	-3,7363935
IQUITOS	-73,2519093	-3,7426966
IQUITOS	-73,2519093	-3,7426966
IQUITOS	-73,2519093	-3,7426966
IQUITOS	-73,2519093	-3,7426966
IQUITOS	-73,2519093	-3,7426966
IQUITOS	-73,2519093	-3,7426966
IQUITOS	-73,2519093	-3,7426966
IQUITOS	-73,2519093	-3,7426966
IQUITOS	-73,2519093	-3,7426966
IQUITOS	-73,2519093	-3,7426966
IQUITOS	-73,2626939	-3,7440295
IQUITOS	-73,2626939	-3,7440295
IQUITOS	-73,2626939	-3,7440295
IQUITOS	-73,2626939	-3,7440295
IQUITOS	-73,2626939	-3,7440295
IQUITOS	-73,2626939	-3,7440295
IQUITOS	-73,2626939	-3,7440295
IQUITOS	-73,2626939	-3,7440295
IQUITOS	-73,2626939	-3,7440295
IQUITOS	-73,2626939	-3,7440295
IQUITOS	-73,2626939	-3,7440295
IQUITOS	-73,2554524	-3,7549489
IQUITOS	-73,2554524	-3,7549489
IQUITOS	-73,2554524	-3,7549489
IQUITOS	-73,2554524	-3,7549489
IQUITOS	-73,2554524	-3,7549489
IQUITOS	-73,2554524	-3,7549489
IQUITOS	-73,2554524	-3,7549489
IQUITOS	-73,2554524	-3,7549489
IQUITOS	-73,2554524	-3,7549489
IQUITOS	-73,2554524	-3,7549489
IQUITOS	-73,2554524	-3,7549489
IQUITOS	-73,2554524	-3,7549489
IQUITOS	-73,2554524	-3,7549489
IQUITOS	-73,2554524	-3,7549489
IQUITOS	-73,2554524	-3,7549489
SAN JUAN	-73,2964946	-3,7847123
SAN JUAN	-73,2964946	-3,7847123
SAN JUAN	-73,2964946	-3,7847123
SAN JUAN	-73,2964946	-3,7847123
SAN JUAN	-73,2964946	-3,7847123
SAN JUAN	-73,2964946	-3,7847123
SAN JUAN	-73,2964946	-3,7847123
SAN JUAN	-73,2964946	-3,7847123
SAN JUAN	-73,2964946	-3,7847123
SAN JUAN	-73,2964946	-3,7847123
SANTA CLARA	-73,3313438	-3,7884164
SANTA CLARA	-73,3313438	-3,7884164
SANTA CLARA	-73,3313438	-3,7884164
SANTA CLARA	-73,3313438	-3,7884164
SANTA CLARA	-73,3313438	-3,7884164
SANTA CLARA	-73,3313438	-3,7884164
SANTA CLARA	-73,3313438	-3,7884164
SANTA CLARA	-73,3313438	-3,7884164
SANTA CLARA	-73,3313438	-3,7884164
SANTA CLARA	-73,3313438	-3,7884164
IQUITOS	-73,263703	-3,7290018
IQUITOS	-73,263703	-3,7290018
IQUITOS	-73,263703	-3,7290018
IQUITOS	-73,263703	-3,7290018
IQUITOS	-73,263703	-3,7290018
IQUITOS	-73,263703	-3,7290018
IQUITOS	-73,263703	-3,7290018
IQUITOS	-73,263703	-3,7290018
IQUITOS	-73,263703	-3,7290018
IQUITOS	-73,263703	-3,7290018
IQUITOS	-73,263703	-3,7290018
SAN LORENZO	-76,5531544	-4,8287786
SAN LORENZO	-76,5531544	-4,8287786
SAN LORENZO	-76,5531544	-4,8287786
SAN LORENZO	-76,5531544	-4,8287786
SAN LORENZO	-76,5531544	-4,8287786
SAN LORENZO	-76,5531544	-4,8287786
SAN LORENZO	-76,5531544	-4,8287786
SAN LORENZO	-76,5531544	-4,8287786
SAN LORENZO	-76,5531544	-4,8287786
SAN LORENZO	-76,5531544	-4,8287786
TAMSHIYACU	-73,1549977	-4,0016144
TAMSHIYACU	-73,1549977	-4,0016144
TAMSHIYACU	-73,1549977	-4,0016144
TAMSHIYACU	-73,1549977	-4,0016144
TAMSHIYACU	-73,1549977	-4,0016144
TAMSHIYACU	-73,1549977	-4,0016144
TAMSHIYACU	-73,1549977	-4,0016144
TAMSHIYACU	-73,1549977	-4,0016144
TAMSHIYACU	-73,1549977	-4,0016144
TAMSHIYACU	-73,1549977	-4,0016144
YURIMAGUAS	-76,1140044	-5,8940107
YURIMAGUAS	-76,1140044	-5,8940107
YURIMAGUAS	-76,1140044	-5,8940107
YURIMAGUAS	-76,1140044	-5,8940107
YURIMAGUAS	-76,1140044	-5,8940107
YURIMAGUAS	-76,1140044	-5,8940107
YURIMAGUAS	-76,1140044	-5,8940107
YURIMAGUAS	-76,1140044	-5,8940107
YURIMAGUAS	-76,1140044	-5,8940107
YURIMAGUAS	-76,1140044	-5,8940107
SINTICO	-74,1805497	-5,5601551
SINTICO	-74,1805497	-5,5601551
SINTICO	-74,1805497	-5,5601551
SINTICO	-74,1805497	-5,5601551
SINTICO	-74,1805497	-5,5601551
SINTICO	-74,1805497	-5,5601551
SINTICO	-74,1805497	-5,5601551
SINTICO	-74,1805497	-5,5601551
SINTICO	-74,1805497	-5,5601551
SINTICO	-74,1805497	-5,5601551
ESTRELLA	-76,76832167	-4,819038333
ESTRELLA	-76,76832167	-4,819038333
ESTRELLA	-76,76832167	-4,819038333
ESTRELLA	-76,76832167	-4,819038333
ESTRELLA	-76,76832167	-4,819038333
NUEVO  LAUREL	-76,757895	-4,817391666
NUEVO  LAUREL	-76,757895	-4,817391666
NUEVO  LAUREL	-76,757895	-4,817391666
NUEVO  LAUREL	-76,757895	-4,817391666
NUEVO  LAUREL	-76,757895	-4,817391666
TIGRE PLAYA NUEVO	-76,82345667	-4,810593333
TIGRE PLAYA NUEVO	-76,82345667	-4,810593333
TIGRE PLAYA NUEVO	-76,82345667	-4,810593333
TIGRE PLAYA NUEVO	-76,82345667	-4,810593333
TIGRE PLAYA NUEVO	-76,82345667	-4,810593333
ATENAS	-74,42094167	-4,611008333
ATENAS	-74,42094167	-4,611008333
ATENAS	-74,42094167	-4,611008333
ATENAS	-74,42094167	-4,611008333
ATENAS	-74,42094167	-4,611008333
SAN MARTIN DEL TIPISHCA	-74,40213667	-4,68779
SAN MARTIN DEL TIPISHCA	-74,40213667	-4,68779
SAN MARTIN DEL TIPISHCA	-74,40213667	-4,68779
SAN MARTIN DEL TIPISHCA	-74,40213667	-4,68779
SAN MARTIN DEL TIPISHCA	-74,40213667	-4,68779
NUEVA ARICA	-74,40391667	-4,666738333
NUEVA ARICA	-74,40391667	-4,666738333
NUEVA ARICA	-74,40391667	-4,666738333
NUEVA ARICA	-74,40391667	-4,666738333
NUEVA ARICA	-74,40391667	-4,666738333
SANTA EMILIA	-74,210325	-4,195705
SANTA EMILIA	-74,210325	-4,195705
SANTA EMILIA	-74,210325	-4,195705
SANTA EMILIA	-74,210325	-4,195705
SANTA EMILIA	-74,210325	-4,195705
EL CERRO	-74,15047667	-4,253188333
EL CERRO	-74,15047667	-4,253188333
EL CERRO	-74,15047667	-4,253188333
EL CERRO	-74,15047667	-4,253188333
EL CERRO	-74,15047667	-4,253188333
NUEVA YORK	-74,294275	-4,321228333
NUEVA YORK	-74,294275	-4,321228333
NUEVA YORK	-74,294275	-4,321228333
NUEVA YORK	-74,294275	-4,321228333
NUEVA YORK	-74,294275	-4,321228333
SAN FRANCISCO	-71,69976167	-3,730681667
SAN FRANCISCO	-71,69976167	-3,730681667
SAN FRANCISCO	-71,69976167	-3,730681667
SAN FRANCISCO	-71,69976167	-3,730681667
SAN FRANCISCO	-71,69976167	-3,730681667
CONDOR	-71,67262667	-3,738918333
CONDOR	-71,67262667	-3,738918333
CONDOR	-71,67262667	-3,738918333
CONDOR	-71,67262667	-3,738918333
CONDOR	-71,67262667	-3,738918333
TARSO	-71,62525667	-3,790236667
TARSO	-71,62525667	-3,790236667
TARSO	-71,62525667	-3,790236667
TARSO	-71,62525667	-3,790236667
TARSO	-71,62525667	-3,790236667
ISLA SANTA ROSA AMAZONAS	-69,957835	-4,223796667
ISLA SANTA ROSA AMAZONAS	-69,957835	-4,223796667
ISLA SANTA ROSA AMAZONAS	-69,957835	-4,223796667
ISLA SANTA ROSA AMAZONAS	-69,957835	-4,223796667
ISLA SANTA ROSA AMAZONAS	-69,957835	-4,223796667
ISLA SANTA ROSA AMAZONAS	-69,957835	-4,223796667
ISLA SANTA ROSA AMAZONAS	-69,957835	-4,223796667
ISLA SANTA ROSA AMAZONAS	-69,957835	-4,223796667
ISLA SANTA ROSA AMAZONAS	-69,957835	-4,223796667
ISLA SANTA ROSA AMAZONAS	-69,957835	-4,223796667
ISLA SANTA ROSA AMAZONAS	-69,957835	-4,223796667
ISLA SANTA ROSA AMAZONAS	-69,957835	-4,223796667
ISLA SANTA ROSA AMAZONAS	-69,957835	-4,223796667
ISLA SANTA ROSA AMAZONAS	-69,957835	-4,223796667
ISLA SANTA ROSA AMAZONAS	-69,957835	-4,223796667
NUEVO TOCACHE	-76,454725	-5,966858334
NUEVO TOCACHE	-76,454725	-5,966858334
NUEVO TOCACHE	-76,454725	-5,966858334
NUEVO TOCACHE	-76,454725	-5,966858334
NUEVO TOCACHE	-76,454725	-5,966858334
NUEVA UCHIZA	-76,468005	-5,969621667
NUEVA UCHIZA	-76,468005	-5,969621667
NUEVA UCHIZA	-76,468005	-5,969621667
NUEVA UCHIZA	-76,468005	-5,969621667
NUEVA UCHIZA	-76,468005	-5,969621667
ANGAIZA	-76,46801833	-5,993128333
ANGAIZA	-76,46801833	-5,993128333
ANGAIZA	-76,46801833	-5,993128333
ANGAIZA	-76,46801833	-5,993128333
ANGAIZA	-76,46801833	-5,993128333
PUERTO MALDONADO	-69,1942472	-12,5728462
PUERTO MALDONADO	-69,1942472	-12,5728462
PUERTO MALDONADO	-69,1942472	-12,5728462
PUERTO MALDONADO	-69,1942472	-12,5728462
PUERTO MALDONADO	-69,1942472	-12,5728462
PUERTO MALDONADO	-69,1942472	-12,5728462
PUERTO MALDONADO	-69,1942472	-12,5728462
PUERTO MALDONADO	-69,1942472	-12,5728462
PUERTO MALDONADO	-69,1942472	-12,5728462
PUERTO MALDONADO	-69,1942472	-12,5728462
PUERTO MALDONADO	-69,1878205	-12,5867041
PUERTO MALDONADO	-69,1878205	-12,5867041
PUERTO MALDONADO	-69,1878205	-12,5867041
PUERTO MALDONADO	-69,1878205	-12,5867041
PUERTO MALDONADO	-69,1878205	-12,5867041
PUERTO MALDONADO	-69,1878205	-12,5867041
PUERTO MALDONADO	-69,1878205	-12,5867041
PUERTO MALDONADO	-69,1878205	-12,5867041
PUERTO MALDONADO	-69,1878205	-12,5867041
PUERTO MALDONADO	-69,1878205	-12,5867041
PUERTO MALDONADO	-69,1907578	-12,5990195
PUERTO MALDONADO	-69,1907578	-12,5990195
PUERTO MALDONADO	-69,1907578	-12,5990195
PUERTO MALDONADO	-69,1907578	-12,5990195
PUERTO MALDONADO	-69,1907578	-12,5990195
PUERTO MALDONADO	-69,1907578	-12,5990195
PUERTO MALDONADO	-69,1907578	-12,5990195
PUERTO MALDONADO	-69,1907578	-12,5990195
PUERTO MALDONADO	-69,1907578	-12,5990195
PUERTO MALDONADO	-69,1907578	-12,5990195
PUERTO MALDONADO	-69,190092	-12,592355
PUERTO MALDONADO	-69,190092	-12,592355
PUERTO MALDONADO	-69,190092	-12,592355
PUERTO MALDONADO	-69,190092	-12,592355
PUERTO MALDONADO	-69,190092	-12,592355
PUERTO MALDONADO	-69,190092	-12,592355
PUERTO MALDONADO	-69,190092	-12,592355
PUERTO MALDONADO	-69,190092	-12,592355
PUERTO MALDONADO	-69,190092	-12,592355
