AÑO,MES,CONGLOME,VIVIENDA,HOGAR,UBIGEO,DOMINIO,ESTRATO,CODPERSO,P201P,P203,P203A,P203B,P204,P205,P206,P207,P208A,P208B,P209,P210,P211A,P211D,P212,P213,P214,P215,P216,P217,T211,TICUEST01,OCUPAC_R3,OCUPAC_R4,RAMA_R3,RAMA_R4,CODTAREA,CODTIEMPO,FACPOB
2024,04,019408,196,11,200409,1,7,03,20200194081961107,3,1,3,1,2, ,1,13, ,6,2,9, ,3,3,0,3,0, ,9,2, , , , , , ,862.162168692902
2024,04,019408,196,11,200409,1,7,04,20200194081961108,3,1,3,1,2, ,1,9, , ,1, ,10,4,4,0,4,0, , ,2,971,9211,122,146,1,1,862.162168692902
2024,04,019408,196,11,200409,1,7,05,20200194081961109,3,1,3,1,2, ,2,8, , ,1, ,10,5,5,0,5,0, , ,2,971,9211,122,146,1,1,855.876576165226
2024,04,019408,196,11,200409,1,7,06,20230194081961106,0, , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , 
2024,04,019408,196,11,200409,1,7,07,20230194081961107,0, , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , 
2024,04,019408,201,11,200409,1,7,01,20200194082011101,1,1,1,1,2, ,1,33, ,1, , , ,1,1,1,1,0, , ,2, , , , , , ,1012.33387794774
2024,04,019408,201,11,200409,1,7,02,20200194082011102,2,1,2,1,2, ,2,24, ,1, , , ,2,2,2,2,0, , ,2, , , , , , ,821.13880233566
2024,04,019408,201,11,200409,1,7,03,20230194082011103,3,1,3,1,2, ,1,1, , , , , ,0,3,0,3,0, , ,2, , , , , , ,862.162168692902
2024,04,019408,235,11,200409,1,7,01,20200194082351101,1,1,1,1,2, ,1,38, ,2, , , ,1,1,1,1,0, , ,2, , , , , , ,1012.33387794774
2024,04,019408,235,11,200409,1,7,02,20200194082351102,2,1,2,1,2, ,2,33, ,2, , , ,2,2,2,2,0, , ,2, , , , , , ,829.193920100217
2024,04,019408,235,11,200409,1,7,03,20200194082351103,3,1,3,1,2, ,2,14, ,6,1, ,7,3,3,3,3,0, , ,2,971,9211,121,141,1,0,821.13880233566
2024,04,019408,235,11,200409,1,7,04,20200194082351104,3,1,3,1,2, ,2,12, ,6,1, ,7,4,4,0,4,0, , ,2,971,9211,121,141,1,1,855.876576165226
2024,04,019408,235,11,200409,1,7,05,20240194082351105,10,0,1,1,2, ,2,5, , ,2,9, ,5,5,0, ,1, ,9,2, , , , , , ,855.876576165226
2024,04,019408,244,11,200409,1,7,01,20200194082441102,1,1,1,1,2, ,2,49, ,3, , , ,1,1,1,2,0, , ,2, , , , , , ,638.650049721875
2024,04,019408,244,11,200409,1,7,02,20240194082441102,3,1,3,1,2, ,2,25, ,6, , , ,2,2,2, ,1, , ,2, , , , , , ,829.193920100217
2024,04,019408,244,11,200409,1,7,03,20200194082441103,3,1,3,1,1, ,2,19, ,6, , , ,3,3,3,3,0, , ,2, , , , , , ,821.13880233566
2024,04,019408,244,11,200409,1,7,04,20200194082441104,3,1,3,1,2, ,1,17, ,6,1, ,6,4,4,4,4,0, , ,2,971,9211,113,122,1,0,833.779498851367
2024,04,019408,244,11,200409,1,7,05,20200194082441105,3,1,3,1,2, ,1,13, ,6,1, ,10,5,5,0,5,0, , ,2,971,9211,113,122,1,1,862.162168692902
2024,04,019408,244,11,200409,1,7,06,20200194082441106,3,1,3,1,2, ,1,11, , ,1, ,10,6,6,0,6,0, , ,2,971,9211,121,141,1,1,862.162168692902
2024,04,019408,244,11,200409,1,7,07,20200194082441101,0, , , , , , , , , , , , , , , , , ,3, ,2, , , , , , , 
2024,04,019414,091,11,200114,1,7,01,20230194140911101,1,1,1,1,2, ,2,50, ,2, , , ,1,1,1,1,0, , ,2, , , , , , ,638.650049721874
2024,04,019414,091,11,200114,1,7,02,20230194140911102,2,1,2,1,2, ,1,53, ,2, , , ,2,2,2,2,0, , ,2, , , , , , ,709.559962518598
2024,04,019414,091,11,200114,1,7,03,20230194140911103,3,1,3,1,2, ,2,23, ,6, , , ,3,3,3,3,0, , ,2, , , , , , ,821.13880233566
2024,04,019414,091,11,200114,1,7,04,20230194140911104,3,2,1,1,2, ,2,27, ,1, , , ,4,4,4,4,0, , ,2, , , , , , ,829.193920100217
2024,04,019414,091,11,200114,1,7,05,20230194140911105,4,2,2,1,2, ,1,29, ,1, , , ,5,5,5,5,0, , ,2, , , , , , ,1012.33387794774
2024,04,019414,091,11,200114,1,7,06,20230194140911106,5,2,3,1,2, ,2,1, , , , , ,0,6,0,6,0, , ,2, , , , , , ,855.876576165225
2024,04,019414,092,11,200114,1,7,01,20230194140921101,1,1,1,1,2, ,1,44, ,1, , , ,1,1,1,1,0, , ,2, , , , , , ,1012.33387794774
2024,04,019414,092,11,200114,1,7,02,20230194140921102,2,1,2,1,2, ,2,43, ,1, , , ,2,2,2,2,0, , ,2, , , , , , ,829.193920100217
2024,04,019414,092,11,200114,1,7,03,20230194140921103,3,1,3,1,2, ,1,23, ,6, , , ,3,3,3,3,0, , ,2, , , , , , ,833.779498851366
2024,04,019414,092,11,200114,1,7,04,20230194140921104,3,1,3,1,2, ,2,18, ,6, , , ,4,4,4,4,0, , ,2, , , , , , ,821.13880233566
2024,04,019414,092,11,200114,1,7,05,20230194140921105,3,1,3,1,2, ,1,10, , ,2,9, ,5,5,0,5,0, ,9,2, , , , , , ,862.162168692901
2024,04,019414,092,11,200114,1,7,06,20230194140921106,3,1,3,1,2, ,1,8, , ,2,9, ,6,6,0,6,0, ,9,2, , , , , , ,862.162168692901
2024,04,019414,179,11,200114,1,7,01,20230194141791101,1,1,1,1,2, ,2,45, ,2, , , ,1,1,1,1,0, , ,2, , , , , , ,638.650049721874
2024,04,019414,179,11,200114,1,7,02,20230194141791102,2,1,2,1,2, ,1,45, ,2, , , ,2,2,2,2,0, , ,2, , , , , , ,709.559962518598
2024,04,019414,179,11,200114,1,7,03,20230194141791103,3,1,3,1,2, ,2,24, ,6, , , ,3,3,3,3,0, , ,2, , , , , , ,821.13880233566
2024,04,019414,179,11,200114,1,7,04,20230194141791104,3,1,3,1,2, ,2,19, ,6, , , ,4,4,4,4,0, , ,2, , , , , , ,821.13880233566
2024,04,019414,179,11,200114,1,7,05,20230194141791105,3,1,3,1,2, ,2,11, , ,2,9, ,5,5,0,5,0, ,9,2, , , , , , ,855.876576165225
2024,04,019414,179,11,200114,1,7,06,20230194141791106,3,1,3,1,2, ,1,8, , ,2,9, ,6,6,0,6,0, ,9,2, , , , , , ,862.162168692901
2024,04,019414,180,11,200114,1,7,01,20230194141801101,1,1,1,1,2, ,1,46, ,2, , , ,1,1,1,1,0, , ,2, , , , , , ,709.559962518598
2024,04,019414,180,11,200114,1,7,02,20230194141801102,2,1,2,1,2, ,2,45, ,2, , , ,2,2,2,2,0, , ,2, , , , , , ,638.650049721874
2024,04,019414,180,11,200114,1,7,03,20230194141801103,3,1,3,1,2, ,1,25, ,6, , , ,3,3,3,3,0, , ,2, , , , , , ,1012.33387794774
2024,04,019414,180,11,200114,1,7,04,20230194141801104,3,1,3,1,2, ,1,23, ,6, , , ,4,4,4,4,0, , ,2, , , , , , ,833.779498851366
2024,04,019414,180,11,200114,1,7,05,20230194141801105,3,1,3,1,2, ,1,13, ,6,2,4,17,5,5,0,5,0, ,4,2,971,9211,130,150,1,1,862.162168692901
2024,04,019414,180,11,200114,1,7,06,20230194141801106,3,2,1,1,2, ,2,19, ,1, , , ,6,6,6,6,0, , ,2, , , , , , ,821.13880233566
2024,04,019414,180,11,200114,1,7,07,20230194141801107,4,2,2,1,2, ,1,18, ,1, , , ,7,7,7,7,0, , ,2, , , , , , ,833.779498851366
2024,04,019414,180,11,200114,1,7,08,20230194141801108,5,2,3,1,2, ,2,1, , , , , ,0,8,0,8,0, , ,2, , , , , , ,855.876576165225
2024,04,019414,181,11,200114,1,7,01,20230194141811101,1,1,1,1,2, ,1,58, ,2, , , ,1,1,1,1,0, , ,2, , , , , , ,709.559962518598
2024,04,019414,181,11,200114,1,7,02,20230194141811102,2,1,2,1,2, ,2,48, ,2, , , ,2,2,2,2,0, , ,2, , , , , , ,638.650049721874
2024,04,019414,182,11,200114,1,7,01,20230194141821101,1,1,1,1,2, ,1,44, ,2, , , ,1,1,1,1,0, , ,2, , , , , , ,1012.33387794774
2024,04,019414,182,11,200114,1,7,02,20230194141821102,2,1,2,1,2, ,2,35, ,2, , , ,2,2,2,2,0, , ,2, , , , , , ,829.193920100217
2024,04,019414,182,11,200114,1,7,03,20230194141821104,3,1,3,1,2, ,2,12, ,6,2,9, ,3,3,0,4,0, ,9,2, , , , , , ,855.876576165225
2024,04,019414,182,11,200114,1,7,04,20230194141821103,3,2,1,1,2, ,1,19, ,1, , , ,4,4,4,3,0, , ,2, , , , , , ,833.779498851366
2024,04,019414,182,11,200114,1,7,05,20240194141821105,4,2,2,1,2, ,2,18, ,1, , , ,5,5,5, ,1, , ,2, , , , , , ,821.13880233566
2024,04,019414,182,11,200114,1,7,06,20230194141821105,0, , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , 
2024,04,019414,182,11,200114,1,7,07,20230194141821106,0, , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , 
2024,04,019414,183,11,200114,1,7,01,20230194141831101,1,1,1,1,2, ,1,53, ,1, , , ,1,1,1,1,0, , ,2, , , , , , ,709.559962518598
2024,04,019414,183,11,200114,1,7,02,20240194141831102,2,1,2,1,2, ,2,43, ,1, , , ,2,2,2, ,1, , ,2, , , , , , ,829.193920100217
2024,04,019414,183,11,200114,1,7,03,20240194141831103,3,1,3,1,2, ,2,7, , ,2,9, ,3,3,0, ,1, ,9,2, , , , , , ,855.876576165225
2024,04,019414,184,11,200114,1,7,01,20230194141841101,1,1,1,1,2, ,1,79, ,2, , , ,1,1,1,1,0, , ,2, , , , , , ,493.917009700247
2024,04,019414,184,11,200114,1,7,02,20230194141841102,2,1,2,1,2, ,2,77, ,2, , , ,2,2,2,2,0, , ,2, , , , , , ,472.909933772381
2024,04,019414,184,11,200114,1,7,03,20230194141841103,5,2,1,1,2, ,2,34, ,5, , , ,3,3,3,3,0, , ,2, , , , , , ,829.193920100217
2024,04,019414,184,11,200114,1,7,04,20230194141841104,7,2,3,1,2, ,1,14, ,6,2,9, ,4,4,4,4,0, ,9,2, , , , , , ,833.779498851366
2024,04,019414,184,11,200114,1,7,05,20230194141841105,3,0,1,1,2, ,1,33, ,5, , , ,5,5,5,5,0, , ,2, , , , , , ,1012.33387794774
2024,04,019426,073,11,200303,4,8,01,20240194260731101,1,1,1,1,2, ,1,61, ,2, , , ,1,1,1, , , , ,2, , , , , , ,913.893114033324
2024,04,019426,073,11,200303,4,8,02,20240194260731102,2,1,2,1,2, ,2,55, ,2, , , ,2,2,2, , , , ,2, , , , , , ,822.563156813633
2024,04,019426,073,11,200303,4,8,03,20240194260731103,5,0,1,1,2, ,2,9, , ,2,9, ,3,3,0, , , ,9,2, , , , , , ,1102.3447639907
2024,04,019426,074,11,200303,4,8,01,20240194260741101,1,0,1,1,2, ,2,59, ,5, , , ,1,1,1, , , , ,2, , , , , , ,822.563156813633
2024,04,019426,075,11,200303,4,8,01,20240194260751101,1,0,1,1,2, ,2,54, ,3, , , ,1,1,1, , , , ,2, , , , , , ,822.563156813633
2024,04,019426,075,11,200303,4,8,02,20240194260751102,10,1,3,2, ,2,1,30, ,6, , , ,0,0,0, , , , ,2, , , , , , ,1303.8573327548
2024,04,019426,075,11,200303,4,8,03,20240194260751103,10,1,1,2, ,2,2,55, ,2, , , ,0,0,0, , , , ,2, , , , , , ,822.563156813633
2024,04,019426,075,11,200303,4,8,04,20240194260751104,3,0,1,2, ,2,1,20, ,6, , , ,0,0,0, , , , ,2, , , , , , ,1073.88435491447
2024,04,019426,076,11,200303,4,8,01,20240194260761101,1,1,1,1,2, ,1,48, ,2, , , ,1,1,1, , , , ,2, , , , , , ,913.893114033324
2024,04,019426,076,11,200303,4,8,02,20240194260761102,2,1,2,1,2, ,2,49, ,2, , , ,2,2,2, , , , ,2, , , , , , ,822.563156813633
2024,04,019426,076,11,200303,4,8,03,20240194260761103,3,1,3,1,1, ,2,31, ,6, , , ,3,3,3, , , , ,2, , , , , , ,1067.97825949491
2024,04,019426,166,11,200303,4,8,01,20240194261661101,1,1,1,1,2, ,1,68, ,1, , , ,1,1,1, , , , ,2, , , , , , ,636.151104787223
2024,04,019426,166,11,200303,4,8,02,20240194261661102,2,1,2,1,2, ,2,55, ,1, , , ,2,2,2, , , , ,2, , , , , , ,822.563156813633
2024,04,019426,167,11,200303,4,8,01,20240194261671101,1,0,1,1,2, ,2,76, ,6, , , ,1,1,1, , , , ,2, , , , , , ,609.094586592047
2024,04,019426,167,11,200303,4,8,02,20240194261671102,3,1,1,1,2, ,2,52, ,6, , , ,2,2,2, , , , ,2, , , , , , ,822.563156813633
2024,04,019426,167,11,200303,4,8,03,20240194261671103,5,1,3,1,2, ,1,29, ,6, , , ,3,3,3, , , , ,2, , , , , , ,1303.8573327548
2024,04,019426,168,11,200303,4,8,01,20240194261681101,1,1,1,1,2, ,1,47, ,1, , , ,1,1,1, , , , ,2, , , , , , ,913.893114033324
2024,04,019426,168,11,200303,4,8,02,20240194261681102,2,1,2,1,2, ,2,45, ,1, , , ,2,2,2, , , , ,2, , , , , , ,822.563156813633
2024,04,019426,168,11,200303,4,8,03,20240194261681103,3,1,3,1,2, ,2,14, ,6,2,4,2,3,3,3, , , ,4,2,971,9211,121,144,1,0,1057.60349619566
2024,04,019426,168,11,200303,4,8,04,20240194261681104,3,1,3,1,2, ,2,6, , ,2,9, ,4,4,0, , , ,9,2, , , , , , ,1102.3447639907
2024,04,019426,168,11,200303,4,8,05,20240194261681105,3,1,3,1,2, ,2,2, , , , , ,0,5,0, , , , ,2, , , , , , ,1102.3447639907
2024,04,019426,169,11,200303,4,8,01,20240194261691101,1,1,1,1,2, ,1,47, ,1, , , ,1,1,1, , , , ,2, , , , , , ,913.893114033324
2024,04,019426,169,11,200303,4,8,02,20240194261691102,2,1,2,1,2, ,2,40, ,1, , , ,2,2,2, , , , ,2, , , , , , ,1067.97825949491
2024,04,019426,169,11,200303,4,8,03,20240194261691103,3,1,3,1,2, ,2,12, ,6,2,4,1,3,3,0, , , ,4,2,971,9211,122,146,1,1,1102.3447639907
2024,04,019429,037,11,200304,4,7,01,20240194290371101,1,0,1,1,2, ,2,76, ,3, , , ,1,1,1, , , , ,2, , , , , , ,609.094586592047
2024,04,019429,038,11,200304,4,7,01,20240194290381101,1,1,1,1,2, ,2,42, ,5, , , ,1,1,1, , , , ,2, , , , , , ,1067.97825949491
2024,04,019429,038,11,200304,4,7,02,20240194290381102,3,1,3,1,2, ,2,6, , ,2,4,7,2,2,0, , , ,4,2,971,9211,122,146,1,1,1102.3447639907
2024,04,019429,038,11,200304,4,7,03,20240194290381103,3,1,3,1,2, ,2,3, , , , , ,3,3,0, , , , ,2, , , , , , ,1102.3447639907
2024,04,019429,039,11,200304,4,7,01,20240194290391101,1,1,1,1,2, ,2,46, ,3, , , ,1,1,1, , , , ,2, , , , , , ,822.563156813633
2024,04,019429,039,11,200304,4,7,02,20240194290391102,3,1,3,1,2, ,2,11, , ,2,9, ,2,2,0, , , ,9,2, , , , , , ,1102.3447639907
2024,04,019429,039,11,200304,4,7,03,20240194290391103,3,1,3,1,2, ,2,8, , ,2,9, ,3,3,0, , , ,9,2, , , , , , ,1102.3447639907
2024,04,019429,039,11,200304,4,7,04,20240194290391104,3,1,3,1,2, ,2,6, , ,2,9, ,4,4,0, , , ,9,2, , , , , , ,1102.3447639907
2024,04,019429,040,11,200304,4,7,01,20240194290401101,1,1,1,1,2, ,1,36, ,6, , , ,1,1,1, , , , ,2, , , , , , ,1303.8573327548
2024,04,019429,040,11,200304,4,7,02,20240194290401102,6,1,6,1,2, ,2,78, ,3, , , ,2,2,2, , , , ,2, , , , , , ,609.094586592047
2024,04,019429,118,11,200304,4,7,01,20240194291181101,1,1,1,1,2, ,2,77, ,3, , , ,1,1,1, , , , ,2, , , , , , ,609.094586592047
2024,04,019429,118,11,200304,4,7,02,20240194291181102,3,1,3,1,2, ,1,53, ,6, , , ,2,2,2, , , , ,2, , , , , , ,913.893114033324
2024,04,019429,120,11,200304,4,7,01,20240194291201101,1,1,1,1,2, ,1,45, ,1, , , ,1,1,1, , , , ,2, , , , , , ,913.893114033324
2024,04,019429,120,11,200304,4,7,02,20240194291201102,2,1,2,1,2, ,2,42, ,1, , , ,2,2,2, , , , ,2, , , , , , ,1067.97825949491
2024,04,019429,120,11,200304,4,7,03,20240194291201103,3,1,3,1,2, ,2,14, ,6,1, ,14,3,3,3, , , , ,2,971,9211,122,146,1,0,1057.60349619566
2024,04,019429,120,11,200304,4,7,04,20240194291201104,3,1,3,1,2, ,1,13, ,6,1, ,18,4,4,0, , , , ,2,971,9211,121,144,1,1,1110.44042895505
2024,04,019429,120,11,200304,4,7,05,20240194291201105,3,1,3,1,2, ,1,9, , ,1, ,10,5,5,0, , , , ,2,971,9211,121,144,1,1,1110.44042895505
2024,04,019429,120,11,200304,4,7,06,20240194291201106,3,1,3,1,2, ,1,1, , , , , ,0,6,0, , , , ,2, , , , , , ,1110.44042895505
2024,04,019429,121,11,200304,4,7,01,20240194291211101,1,1,1,1,2, ,1,49, ,1, , , ,1,1,1, , , , ,2, , , , , , ,913.893114033324
2024,04,019429,121,11,200304,4,7,02,20240194291211102,2,1,2,1,2, ,2,43, ,1, , , ,2,2,2, , , , ,2, , , , , , ,1067.97825949491
2024,04,019429,121,11,200304,4,7,03,20240194291211103,3,1,3,1,2, ,2,17, ,6,2,4,9,3,3,3, , , ,4,2,971,9211,121,144,1,0,1057.60349619566
2024,04,019429,121,11,200304,4,7,04,20240194291211104,3,1,3,1,2, ,2,15, ,6,2,4,9,4,4,4, , , ,4,2,971,9211,121,144,1,0,1057.60349619566
2024,04,019429,121,11,200304,4,7,05,20240194291211105,3,1,3,1,2, ,1,12, ,6,2,9, ,5,5,0, , , ,9,2, , , , , , ,1110.44042895505
2024,04,019429,124,11,200304,4,7,01,20240194291241101,1,1,1,1,2, ,2,56, ,2, , , ,1,1,1, , , , ,2, , , , , , ,822.563156813633
2024,04,019429,124,11,200304,4,7,02,20240194291241102,2,1,2,1,2, ,1,59, ,2, , , ,2,2,2, , , , ,2, , , , , , ,913.893114033324
2024,04,019452,033,11,210101,6,2,01,20240194520331101,1,1,1,1,2, ,1,58, ,2, , , ,1,1,1, , , , ,2, , , , , , ,2737.06892210749
2024,04,019452,033,11,210101,6,2,02,20240194520331102,2,1,2,1,2, ,2,55, ,2, , , ,2,2,2, , , , ,2, , , , , , ,2463.5397930169
2024,04,019452,033,11,210101,6,2,03,20240194520331103,3,1,3,1,2, ,2,12, ,6,2,9, ,3,3,0, , , ,9,2, , , , , , ,3301.47316861921
2024,04,019452,062,11,210101,6,2,01,20240194520621101,1,0,1,1,2, ,1,38, ,6, , , ,1,1,1, , , , ,2, , , , , , ,3904.99428165621
2024,04,019452,085,11,210101,6,2,01,20240194520851101,1,1,1,1,2, ,2,42, ,6, , , ,1,1,1, , , , ,2, , , , , , ,3198.54702772537
2024,04,019452,085,11,210101,6,2,02,20240194520851102,3,1,3,1,2, ,1,9, , ,2,9, ,2,2,0, , , ,9,2, , , , , , ,3325.71932239523
2024,04,019457,057,11,210101,6,2,01,20220194570571101,1,0,1,1,2, ,2,67, ,3, , , ,1,1,1,1,0, , ,2, , , , , , ,1476.7422311339
2024,04,019457,144,11,210101,6,2,01,20220194571441101,1,1,1,1,2, ,2,47, ,1, , , ,1,1,1,1,0, , ,2, , , , , , ,1994.29411815654
2024,04,019457,144,11,210101,6,2,02,20240194571441102,2,1,2,1,2, ,1,53, ,1, , , ,2,2,2, ,1, , ,2, , , , , , ,2215.72246075368
2024,04,019457,144,11,210101,6,2,03,20220194571441102,3,1,3,1,2, ,1,23, ,6, , , ,3,3,3,2,0, , ,2, , , , , , ,2603.61922953411
2024,04,019457,144,11,210101,6,2,04,20220194571441103,3,1,3,1,2, ,1,20, ,6, , , ,4,4,4,3,0, , ,2, , , , , , ,2603.61922953411
2024,04,019457,144,11,210101,6,2,05,20220194571441104,3,1,3,1,2, ,1,9, , ,1, ,1,5,5,0,4,0, , ,2,574,5213,5252,4781,1,1,2692.24897527233
2024,04,019474,008,11,211101,6,2,01,20240194740081101,1,1,1,1,2, ,1,57, ,2, , , ,1,1,1, , , , ,2, , , , , , ,3649.42522947665
2024,04,019474,008,11,211101,6,2,02,20240194740081102,2,1,2,1,2, ,2,57, ,2, , , ,2,2,2, , , , ,2, , , , , , ,3284.71972402253
2024,04,019474,008,11,211101,6,2,03,20240194740081103,3,1,3,1,2, ,1,31, ,6, , , ,3,3,3, , , , ,2, , , , , , ,5206.65904220828
2024,04,019474,008,11,211101,6,2,04,20240194740081104,3,1,3,1,2, ,1,27, ,6, , , ,4,4,4, , , , ,2, , , , , , ,5206.65904220828
2024,04,019474,080,11,211101,6,2,01,20240194740801101,1,1,1,1,2, ,2,24, ,1, , , ,1,1,1, , , , ,2, , , , , , ,4223.30010209314
2024,04,019474,080,11,211101,6,2,02,20240194740801102,2,1,2,1,2, ,1,30, ,1, , , ,2,2,2, , , , ,2, , , , , , ,5206.65904220828
2024,04,019474,080,11,211101,6,2,03,20240194740801103,3,1,3,1,2, ,1,2, , , , , ,0,3,0, , , , ,2, , , , , , ,4434.2924298603
2024,04,019474,080,11,211101,6,2,04,20240194740801104,3,1,3,1,2, ,1,0,1, , , , ,0,4,0, , , , ,2, , , , , , ,4434.2924298603
2024,04,019474,137,11,211101,6,2,01,20240194741371101,1,0,1,1,2, ,2,61, ,6, , , ,1,1,1, , , , ,2, , , , , , ,3284.71972402253
2024,04,019484,001,11,210501,6,5,01,20240194840011101,1,1,1,1,2, ,1,65, ,2, , , ,1,1,1, , , , ,2, , , , , , ,2056.45389621777
2024,04,019484,001,11,210501,6,5,02,20240194840011102,2,1,2,1,2, ,2,66, ,2, , , ,2,2,2, , , , ,2, , , , , , ,1968.98964151186
2024,04,019484,030,11,210501,6,5,01,20240194840301101,1,1,1,1,2, ,2,37, ,5, , , ,1,1,1, , , , ,2, , , , , , ,3452.39996643373
2024,04,019484,030,11,210501,6,5,02,20240194840301102,3,1,3,1,2, ,2,19, ,6, , , ,2,2,2, , , , ,2, , , , , , ,3418.86198740873
2024,04,019484,049,11,210501,6,5,01,20240194840491101,1,1,1,1,2, ,1,76, ,2, , , ,1,1,1, , , , ,2, , , , , , ,2056.45389621777
2024,04,019484,049,11,210501,6,5,02,20240194840491102,2,1,2,1,2, ,2,67, ,2, , , ,2,2,2, , , , ,2, , , , , , ,1968.98964151186
2024,04,019498,003,11,210209,6,5,01,20240194980031101,1,1,1,1,2, ,2,29, ,5, , , ,1,1,1, , , , ,2, , , , , , ,3452.39996643373
2024,04,019498,003,11,210209,6,5,02,20240194980031102,3,1,3,1,2, ,2,7, , ,2,9, ,2,2,0, , , ,9,2, , , , , , ,3563.49484866835
2024,04,019498,003,11,210209,6,5,03,20240194980031103,3,1,3,1,2, ,2,5, , ,2,9, ,3,3,0, , , ,9,2, , , , , , ,3563.49484866835
2024,04,019498,064,11,210209,6,5,01,20240194980641101,1,1,1,1,1, ,1,37, ,1, , , ,1,1,1, , , , ,2, , , , , , ,4214.91446274004
2024,04,019498,064,11,210209,6,5,02,20240194980641102,2,1,2,1,2, ,2,36, ,1, , , ,2,2,2, , , , ,2, , , , , , ,3452.39996643373
2024,04,019498,064,11,210209,6,5,03,20240194980641103,3,1,3,1,2, ,1,12, ,6,1, ,10,3,3,0, , , , ,2,971,9211,122,143,1,1,3589.6653003631
2024,04,019498,064,11,210209,6,5,04,20240194980641104,3,1,3,1,2, ,1,8, , ,2,9, ,4,4,0, , , ,9,2, , , , , , ,3589.6653003631
2024,04,019498,064,11,210209,6,5,05,20240194980641105,3,0,1,2, ,1,1,16, ,6,2,9, ,5,5,5, , , ,9,2, , , , , , ,3471.49230604547
2024,04,019498,064,11,210209,6,5,06,20240194980641106,3,0,1,2, ,1,1,14, ,6,1, ,10,6,6,6, , , , ,2,971,9211,121,144,1,0,3471.49230604547
2024,04,019498,108,11,210209,6,5,01,20240194981081101,1,1,1,1,2, ,1,25, ,1, , , ,1,1,1, , , , ,2, , , , , , ,4214.91446274004
2024,04,019498,108,11,210209,6,5,02,20240194981081102,2,1,2,1,2, ,2,20, ,1, , , ,2,2,2, , , , ,2, , , , , , ,3418.86198740873
2024,04,019498,108,11,210209,6,5,03,20240194981081103,3,1,3,1,2, ,1,1, , , , , ,0,3,0, , , , ,2, , , , , , ,3589.6653003631
2024,04,019498,124,11,210209,6,5,01,20240194981241101,1,1,1,1,2, ,1,53, ,2, , , ,1,1,1, , , , ,2, , , , , , ,2954.29661433824
2024,04,019498,124,11,210209,6,5,02,20240194981241102,2,1,2,1,2, ,2,50, ,2, , , ,2,2,2, , , , ,2, , , , , , ,2659.05882420872
2024,04,019498,124,11,210209,6,5,03,20240194981241103,3,1,3,1,2, ,1,30, ,6, , , ,3,3,3, , , , ,2, , , , , , ,4214.91446274004
2024,04,019498,124,11,210209,6,5,04,20240194981241104,3,1,3,1,2, ,1,10, , ,1, ,16,4,4,0, , , , ,2,971,9211,122,143,1,1,3589.6653003631
2024,04,019500,094,11,211101,6,2,01,20240195000941101,1,1,1,1,2, ,1,63, ,2, , , ,1,1,1, , , , ,2, , , , , , ,3649.42522947665
2024,04,019500,094,11,211101,6,2,02,20240195000941102,2,1,2,1,2, ,2,63, ,2, , , ,2,2,2, , , , ,2, , , , , , ,3284.71972402253
2024,04,019500,114,11,211101,6,2,01,20240195001141101,1,1,1,1,2, ,2,34, ,1, , , ,1,1,1, , , , ,2, , , , , , ,4264.72937030049
2024,04,019500,114,11,211101,6,2,02,20240195001141102,2,1,2,1,1, ,1,35, ,1, , , ,2,2,2, , , , ,2, , , , , , ,5206.65904220828
2024,04,019500,114,11,211101,6,2,03,20240195001141103,3,1,3,1,2, ,1,16, ,6,2,9, ,3,3,3, , , ,9,2, , , , , , ,4288.314025115
2024,04,019500,114,11,211101,6,2,04,20240195001141104,3,1,3,1,2, ,1,13, ,6,2,9, ,4,4,0, , , ,9,2, , , , , , ,4434.2924298603
2024,04,019510,063,11,211101,6,2,01,20200195100631101,1,0,1,1,2, ,1,35, ,6, , , ,1,1,1,1,0, , ,2, , , , , , ,5206.65904220828
2024,04,019510,063,11,211101,6,2,02,20200195100631102,11,0,1,1,2, ,1,37, ,6, , , ,2,2,2,2,0, , ,2, , , , , , ,5206.65904220828
2024,04,019510,063,11,211101,6,2,03,20200195100631104,11,0,1,1,2, ,1,26, ,6, , , ,3,3,3,3,0, , ,2, , , , , , ,5206.65904220828
2024,04,019510,063,11,211101,6,2,04,20200195100631105,11,0,1,1,2, ,1,19, ,6, , , ,4,4,4,4,0, , ,2, , , , , , ,4288.314025115
2024,04,019527,033,11,210801,6,5,01,20230195270331102,1,1,1,1,2, ,2,52, ,1, , , ,1,1,1,2,0, , ,2, , , , , , ,2659.05882420872
2024,04,019527,033,11,210801,6,5,02,20230195270331101,2,1,2,1,2, ,1,47, ,1, , , ,2,2,2,1,0, , ,2, , , , , , ,2954.29661433824
2024,04,019527,033,11,210801,6,5,03,20230195270331103,3,1,3,1,2, ,1,19, ,6, , , ,3,3,3,3,0, , ,2, , , , , , ,3471.49230604547
2024,04,019527,033,11,210801,6,5,04,20230195270331104,3,1,3,1,2, ,2,13, ,6,2,9, ,4,4,0,4,0, ,9,2, , , , , , ,3563.49484866835
2024,04,019527,071,11,210801,6,5,01,20220195270711101,1,1,1,1,2, ,1,72, ,2, , , ,1,1,1,1,0, , ,2, , , , , , ,2056.45389621777
